jogo;data_jogo;idade;cod_equipe;cod_equipe_opont;resultado;diff_pts;minutos;2pts;2pts_at;2pts_pct;3pts;3pts_at;3pts_pct;LL;LL_at;LL_pct;Reb_Of;Reb_Def;Reb_Tot;Ast;Stl;Blk;Turnv;Pts;Game_Score
8;08/11/2019;34-313;17;19;W ;(+15);36;10;19;0.526;4;7;0.571;1;2;0.5;1;3;4;6;0;0;3;25;17.3
9;10/11/2019;34-315;17;35;L ;(-9);35;5;15;0.333;0;2;0;3;6;0.5;3;10;13;15;0;1;2;13;17.6
10;12/11/2019;34-317;17;30;W ;(+8);37;8;18;0.444;1;4;0.25;2;7;0.286;0;7;7;11;0;0;1;19;16.4
11;13/11/2019;34-318;17;12;W ;(+26);26;11;21;0.524;1;5;0.2;0;1;0;2;4;6;12;1;1;4;23;20.6
12;15/11/2019;34-320;17;32;W ;(+2);39;10;20;0.5;2;7;0.286;7;7;1;3;1;4;11;3;0;2;29;29.7
13;17/11/2019;34-322;17;1;W ;(+21);33;13;21;0.619;6;10;0.6;1;1;1;0;7;7;12;1;1;0;33;35.3
14;19/11/2019;34-324;17;27;W ;(+5);37;10;21;0.476;2;5;0.4;3;5;0.6;0;11;11;10;2;0;7;25;18
15;22/11/2019;34-327;17;27;W ;(+3);36;9;20;0.45;1;3;0.333;4;6;0.667;1;5;6;14;1;1;5;23;19.7
16;23/11/2019;34-328;17;18;W ;(+1);39;14;27;0.519;2;9;0.222;0;0;;1;5;6;4;2;0;5;30;18.3
17;25/11/2019;34-330;17;33;W ;(+10);35;13;24;0.542;4;7;0.571;3;8;0.375;1;3;4;14;0;1;3;33;27.7
18;27/11/2019;34-332;17;25;W ;(+4);38;10;18;0.556;2;6;0.333;7;11;0.636;2;3;5;11;2;1;5;29;25.7
19;29/11/2019;34-334;17;38;W ;(+22);25;9;16;0.563;4;8;0.5;1;2;0.5;0;3;3;11;2;1;6;23;19.9
20;01/12/2019;34-336;17;9;L ;(-14);36;11;20;0.55;0;5;0;3;3;1;0;9;9;8;4;0;6;25;20.5
21;03/12/2019;34-338;17;10;W ;(+9);37;9;18;0.5;1;4;0.25;6;6;1;2;4;6;9;0;0;4;25;19.7
22;04/12/2019;34-339;17;36;W ;(+25);29;9;21;0.429;1;6;0.167;1;1;1;0;4;4;12;1;0;1;20;17.3
23;06/12/2019;34-341;17;31;W ;(+23);34;11;23;0.478;4;9;0.444;5;7;0.714;1;6;7;8;0;1;3;31;23.9
24;08/12/2019;34-343;17;21;W ;(+17);28;12;20;0.6;6;8;0.75;2;2;1;1;3;4;13;1;0;5;32;27.9
25;11/12/2019;34-346;17;28;W ;(+9);38;11;24;0.458;1;6;0.167;2;5;0.4;2;9;11;10;2;0;6;25;17.7
26;13/12/2019;34-348;17;19;W ;(+3);37;11;22;0.5;4;8;0.5;2;4;0.5;2;7;9;12;1;0;8;28;20.3
27;15/12/2019;34-350;17;1;W ;(+5);37;12;21;0.571;4;10;0.4;4;7;0.571;1;12;13;7;1;3;4;32;28.8
28;17/12/2019;34-352;17;14;L ;(-3);35;8;20;0.4;0;6;0;4;8;0.5;1;8;9;9;0;0;5;20;11.2
29;19/12/2019;34-354;17;20;L ;(-7);37;8;19;0.421;3;7;0.429;2;2;1;0;12;12;11;0;0;4;21;16.2
30;25/12/2019;34-360;17;16;L ;(-5);39;9;24;0.375;2;12;0.167;3;4;0.75;3;6;9;10;2;1;2;23;19.8
31;28/12/2019;34-363;17;31;W ;(+8);37;7;15;0.467;1;4;0.25;6;8;0.75;1;6;7;16;2;1;1;21;27.1
32;29/12/2019;34-364;17;9;W ;(+13);34;3;10;0.3;2;4;0.5;5;6;0.833;0;6;6;13;2;0;2;13;16.9
33;01/01/2020;35-002;17;30;W ;(+10);38;11;21;0.524;1;4;0.25;8;12;0.667;2;11;13;12;2;1;5;31;29.9
34;03/01/2020;35-004;17;25;W ;(+10);37;7;17;0.412;1;3;0.333;2;5;0.4;0;8;8;15;2;0;2;17;19.2
35;05/01/2020;35-006;17;11;W ;(+7);35;10;21;0.476;0;3;0;1;2;0.5;3;11;14;11;0;0;3;21;19.2
36;07/01/2020;35-008;17;26;W ;(+30);31;9;19;0.474;6;12;0.5;7;7;1;0;5;5;5;2;1;4;31;24.2
37;10/01/2020;35-011;17;9;W ;(+15);32;14;25;0.56;3;6;0.5;4;5;0.8;2;14;16;7;1;0;3;35;31.2
38;13/01/2020;35-014;17;8;W ;(+29);33;12;16;0.75;1;3;0.333;6;7;0.857;0;2;2;8;1;0;3;31;27.6
39;15/01/2020;35-016;17;28;L ;(-1);36;7;19;0.368;2;9;0.222;3;5;0.6;0;3;3;19;1;0;5;19;17.5
40;18/01/2020;35-019;17;13;W ;(+9);35;13;25;0.52;2;7;0.286;3;5;0.6;0;5;5;12;2;0;6;31;22.6
41;20/01/2020;35-021;17;2;L ;(-32);29;5;12;0.417;0;2;0;5;5;1;3;4;7;13;0;0;4;15;16.6
42;22/01/2020;35-023;17;26;W ;(+8);36;9;16;0.563;2;5;0.4;1;3;0.333;0;6;6;5;5;0;4;21;18.9
43;23/01/2020;35-024;17;3;W ;(+15);34;11;19;0.579;3;6;0.5;2;2;1;2;9;11;10;1;1;5;27;25.9
44;25/01/2020;35-026;17;29;L ;(-17);35;9;18;0.5;1;6;0.167;10;13;0.769;0;7;7;8;1;0;8;29;18.3
45;31/01/2020;35-032;17;31;L ;(-8);38;9;22;0.409;3;8;0.375;1;4;0.25;2;6;8;10;0;1;5;22;14.1
46;01/02/2020;35-033;17;32;W ;(+16);34;6;15;0.4;1;4;0.25;2;3;0.667;0;10;10;11;2;0;2;15;16
47;04/02/2020;35-036;17;33;W ;(+27);34;12;20;0.6;6;9;0.667;6;9;0.667;1;6;7;9;1;0;2;36;33
48;06/02/2020;35-038;17;13;L ;(-10);37;8;19;0.421;1;8;0.125;1;1;1;2;7;9;15;2;0;6;18;17.9
49;08/02/2020;35-040;17;12;W ;(+5);34;7;17;0.412;3;8;0.375;5;6;0.833;0;8;8;11;1;0;7;22;15.8
50;10/02/2020;35-042;17;30;W ;(+25);30;6;16;0.375;3;6;0.5;2;4;0.5;0;8;8;9;1;0;8;17;8.3
51;12/02/2020;35-044;17;10;W ;(+4);42;15;29;0.517;1;7;0.143;1;4;0.25;1;11;12;14;0;0;3;32;26.1
52;21/02/2020;35-053;17;18;W ;(+12);36;10;17;0.588;1;4;0.25;11;12;0.917;0;3;3;7;0;2;1;32;29.9
53;23/02/2020;35-055;17;2;W ;(+2);35;9;19;0.474;4;10;0.4;7;12;0.583;0;8;8;9;0;0;2;29;22.4
54;25/02/2020;35-057;17;25;W ;(+9);34;17;27;0.63;5;11;0.455;1;2;0.5;2;6;8;6;0;1;7;40;28.2
55;29/02/2020;35-061;17;18;L ;(-17);34;8;18;0.444;2;8;0.25;1;2;0.5;2;6;8;10;1;1;5;19;15.7
56;01/03/2020;35-062;17;25;W ;(+8);36;14;21;0.667;3;5;0.6;3;3;1;0;12;12;13;2;0;6;34;32.8
57;03/03/2020;35-064;17;29;W ;(+13);34;9;16;0.563;2;5;0.4;2;3;0.667;1;6;7;14;1;2;3;22;25.3
58;06/03/2020;35-067;17;20;W ;(+10);37;12;21;0.571;1;7;0.143;12;15;0.8;0;8;8;8;3;0;4;37;31.3
59;08/03/2020;35-069;17;16;W ;(+9);35;7;17;0.412;2;6;0.333;12;14;0.857;2;6;8;9;0;2;2;28;25.8
60;10/03/2020;35-071;17;3;L ;(-2);35;12;22;0.545;4;9;0.444;1;5;0.2;1;11;12;9;1;0;3;29;24.7
61;30/07/2020;35-213;17;16;W ;(+2);34;6;19;0.316;2;7;0.286;2;2;1;2;9;11;7;1;1;5;16;9.6
62;01/08/2020;35-215;17;35;L ;(-15);35;7;15;0.467;2;5;0.4;4;7;0.571;1;9;10;5;0;1;4;20;14.3
63;03/08/2020;35-217;17;36;W ;(+8);35;9;16;0.563;2;5;0.4;2;2;1;1;7;8;9;2;1;4;22;21
64;05/08/2020;35-219;17;27;L ;(-19);30;7;19;0.368;0;5;0;5;8;0.625;1;10;11;4;1;0;0;19;14.4
65;08/08/2020;35-222;17;14;L ;(-5);35;13;24;0.542;2;6;0.333;3;6;0.5;1;7;8;7;0;1;1;31;24
66;10/08/2020;35-224;17;10;W ;(+3);38;9;21;0.429;5;11;0.455;6;10;0.6;0;1;1;12;0;2;5;29;21.4
67;13/08/2020;35-227;17;32;L ;(-14);15;6;13;0.462;2;5;0.4;3;3;1;1;2;3;4;0;0;3;17;11.4
